# Autogenerated from print_iod script.
IOD Microscopy Bulk Simple Annotations Storage

    ContextUID (0x00080117) ['UI'] ['U'] ['3']
    MappingResource (0x00080105) ['CS'] ['U'] ['1C']
    MappingResourceUID (0x00080118) ['UI'] ['U'] ['3']
    MappingResourceName (0x00080122) ['LO'] ['U'] ['3']
    ContextGroupVersion (0x00080106) ['DT'] ['U'] ['1C']
    ContextGroupExtensionFlag (0x0008010B) ['CS'] ['U'] ['3']
    ContextGroupLocalVersion (0x00080107) ['DT'] ['U'] ['1C']
    ContextGroupExtensionCreatorUID (0x0008010D) ['UI'] ['U'] ['1C']
    PrimaryAnatomicStructureModifierSequence (0x00082230) ['SQ'] ['U'] ['3']
      CodeValue (0x00080100) ['SH'] ['U'] ['1C']
      CodingSchemeDesignator (0x00080102) ['SH'] ['U'] ['1C']
      CodingSchemeVersion (0x00080103) ['SH'] ['U'] ['1C']
      CodeMeaning (0x00080104) ['LO'] ['U'] ['1']
      LongCodeValue (0x00080119) ['UC'] ['U'] ['1C']
      URNCodeValue (0x00080120) ['UR'] ['U'] ['1C']
      EquivalentCodeSequence (0x00080121) ['SQ'] ['U'] ['3']
        CodeValue (0x00080100) ['SH'] ['U'] ['1C']
        CodingSchemeDesignator (0x00080102) ['SH'] ['U'] ['1C']
        CodingSchemeVersion (0x00080103) ['SH'] ['U'] ['1C']
        CodeMeaning (0x00080104) ['LO'] ['U'] ['1']
        LongCodeValue (0x00080119) ['UC'] ['U'] ['1C']
        URNCodeValue (0x00080120) ['UR'] ['U'] ['1C']
        ContextIdentifier (0x0008010F) ['CS'] ['U'] ['3']
        ContextUID (0x00080117) ['UI'] ['U'] ['3']
        MappingResource (0x00080105) ['CS'] ['U'] ['1C']
        MappingResourceUID (0x00080118) ['UI'] ['U'] ['3']
        MappingResourceName (0x00080122) ['LO'] ['U'] ['3']
        ContextGroupVersion (0x00080106) ['DT'] ['U'] ['1C']
        ContextGroupExtensionFlag (0x0008010B) ['CS'] ['U'] ['3']
        ContextGroupLocalVersion (0x00080107) ['DT'] ['U'] ['1C']
        ContextGroupExtensionCreatorUID (0x0008010D) ['UI'] ['U'] ['1C']
      ContextIdentifier (0x0008010F) ['CS'] ['U'] ['3']
      ContextUID (0x00080117) ['UI'] ['U'] ['3']
      MappingResource (0x00080105) ['CS'] ['U'] ['1C']
      MappingResourceUID (0x00080118) ['UI'] ['U'] ['3']
      MappingResourceName (0x00080122) ['LO'] ['U'] ['3']
      ContextGroupVersion (0x00080106) ['DT'] ['U'] ['1C']
      ContextGroupExtensionFlag (0x0008010B) ['CS'] ['U'] ['3']
      ContextGroupLocalVersion (0x00080107) ['DT'] ['U'] ['1C']
      ContextGroupExtensionCreatorUID (0x0008010D) ['UI'] ['U'] ['1C']
  SpecimenLocalizationContentItemSequence (0x00400620) ['SQ'] ['U'] ['1C']
    ValueType (0x0040A040) ['CS'] ['U'] ['1']
    ObservationDateTime (0x0040A032) ['DT'] ['U'] ['3']
    ObservationStartDateTime (0x0040A033) ['DT'] ['U'] ['3']
    ConceptNameCodeSequence (0x0040A043) ['SQ'] ['U'] ['1']
      CodeValue (0x00080100) ['SH'] ['U'] ['1C']
      CodingSchemeDesignator (0x00080102) ['SH'] ['U'] ['1C']
      CodingSchemeVersion (0x00080103) ['SH'] ['U'] ['1C']
      CodeMeaning (0x00080104) ['LO'] ['U'] ['1']
      LongCodeValue (0x00080119) ['UC'] ['U'] ['1C']
      URNCodeValue (0x00080120) ['UR'] ['U'] ['1C']
      EquivalentCodeSequence (0x00080121) ['SQ'] ['U'] ['3']
        CodeValue (0x00080100) ['SH'] ['U'] ['1C']
        CodingSchemeDesignator (0x00080102) ['SH'] ['U'] ['1C']
        CodingSchemeVersion (0x00080103) ['SH'] ['U'] ['1C']
        CodeMeaning (0x00080104) ['LO'] ['U'] ['1']
        LongCodeValue (0x00080119) ['UC'] ['U'] ['1C']
        URNCodeValue (0x00080120) ['UR'] ['U'] ['1C']
        ContextIdentifier (0x0008010F) ['CS'] ['U'] ['3']
        ContextUID (0x00080117) ['UI'] ['U'] ['3']
        MappingResource (0x00080105) ['CS'] ['U'] ['1C']
        MappingResourceUID (0x00080118) ['UI'] ['U'] ['3']
        MappingResourceName (0x00080122) ['LO'] ['U'] ['3']
        ContextGroupVersion (0x00080106) ['DT'] ['U'] ['1C']
        ContextGroupExtensionFlag (0x0008010B) ['CS'] ['U'] ['3']
        ContextGroupLocalVersion (0x00080107) ['DT'] ['U'] ['1C']
        ContextGroupExtensionCreatorUID (0x0008010D) ['UI'] ['U'] ['1C']
      ContextIdentifier (0x0008010F) ['CS'] ['U'] ['3']
      ContextUID (0x00080117) ['UI'] ['U'] ['3']
      MappingResource (0x00080105) ['CS'] ['U'] ['1C']
      MappingResourceUID (0x00080118) ['UI'] ['U'] ['3']
      MappingResourceName (0x00080122) ['LO'] ['U'] ['3']
      ContextGroupVersion (0x00080106) ['DT'] ['U'] ['1C']
      ContextGroupExtensionFlag (0x0008010B) ['CS'] ['U'] ['3']
      ContextGroupLocalVersion (0x00080107) ['DT'] ['U'] ['1C']
      ContextGroupExtensionCreatorUID (0x0008010D) ['UI'] ['U'] ['1C']
    DateTime (0x0040A120) ['DT'] ['U'] ['1C']
    Date (0x0040A121) ['DA'] ['U'] ['1C']
    Time (0x0040A122) ['TM'] ['U'] ['1C']
    PersonName (0x0040A123) ['PN'] ['U'] ['1C']
    UID (0x0040A124) ['UI'] ['U'] ['1C']
    TextValue (0x0040A160) ['UT'] ['U'] ['1C']
    ConceptCodeSequence (0x0040A168) ['SQ'] ['U'] ['1C']
      CodeValue (0x00080100) ['SH'] ['U'] ['1C']
      CodingSchemeDesignator (0x00080102) ['SH'] ['U'] ['1C']
      CodingSchemeVersion (0x00080103) ['SH'] ['U'] ['1C']
      CodeMeaning (0x00080104) ['LO'] ['U'] ['1']
      LongCodeValue (0x00080119) ['UC'] ['U'] ['1C']
      URNCodeValue (0x00080120) ['UR'] ['U'] ['1C']
      EquivalentCodeSequence (0x00080121) ['SQ'] ['U'] ['3']
        CodeValue (0x00080100) ['SH'] ['U'] ['1C']
        CodingSchemeDesignator (0x00080102) ['SH'] ['U'] ['1C']
        CodingSchemeVersion (0x00080103) ['SH'] ['U'] ['1C']
        CodeMeaning (0x00080104) ['LO'] ['U'] ['1']
        LongCodeValue (0x00080119) ['UC'] ['U'] ['1C']
        URNCodeValue (0x00080120) ['UR'] ['U'] ['1C']
        ContextIdentifier (0x0008010F) ['CS'] ['U'] ['3']
        ContextUID (0x00080117) ['UI'] ['U'] ['3']
        MappingResource (0x00080105) ['CS'] ['U'] ['1C']
        MappingResourceUID (0x00080118) ['UI'] ['U'] ['3']
        MappingResourceName (0x00080122) ['LO'] ['U'] ['3']
        ContextGroupVersion (0x00080106) ['DT'] ['U'] ['1C']
        ContextGroupExtensionFlag (0x0008010B) ['CS'] ['U'] ['3']
        ContextGroupLocalVersion (0x00080107) ['DT'] ['U'] ['1C']
        ContextGroupExtensionCreatorUID (0x0008010D) ['UI'] ['U'] ['1C']
      ContextIdentifier (0x0008010F) ['CS'] ['U'] ['3']
      ContextUID (0x00080117) ['UI'] ['U'] ['3']
      MappingResource (0x00080105) ['CS'] ['U'] ['1C']
      MappingResourceUID (0x00080118) ['UI'] ['U'] ['3']
      MappingResourceName (0x00080122) ['LO'] ['U'] ['3']
      ContextGroupVersion (0x00080106) ['DT'] ['U'] ['1C']
      ContextGroupExtensionFlag (0x0008010B) ['CS'] ['U'] ['3']
      ContextGroupLocalVersion (0x00080107) ['DT'] ['U'] ['1C']
      ContextGroupExtensionCreatorUID (0x0008010D) ['UI'] ['U'] ['1C']
    NumericValue (0x0040A30A) ['DS'] ['U'] ['1C']
    FloatingPointValue (0x0040A161) ['FD'] ['U'] ['1C']
    RationalNumeratorValue (0x0040A162) ['SL'] ['U'] ['1C']
    RationalDenominatorValue (0x0040A163) ['UL'] ['U'] ['1C']
    MeasurementUnitsCodeSequence (0x004008EA) ['SQ'] ['U'] ['1C']
      CodeValue (0x00080100) ['SH'] ['U'] ['1C']
      CodingSchemeDesignator (0x00080102) ['SH'] ['U'] ['1C']
      CodingSchemeVersion (0x00080103) ['SH'] ['U'] ['1C']
      CodeMeaning (0x00080104) ['LO'] ['U'] ['1']
      LongCodeValue (0x00080119) ['UC'] ['U'] ['1C']
      URNCodeValue (0x00080120) ['UR'] ['U'] ['1C']
      EquivalentCodeSequence (0x00080121) ['SQ'] ['U'] ['3']
        CodeValue (0x00080100) ['SH'] ['U'] ['1C']
        CodingSchemeDesignator (0x00080102) ['SH'] ['U'] ['1C']
        CodingSchemeVersion (0x00080103) ['SH'] ['U'] ['1C']
        CodeMeaning (0x00080104) ['LO'] ['U'] ['1']
        LongCodeValue (0x00080119) ['UC'] ['U'] ['1C']
        URNCodeValue (0x00080120) ['UR'] ['U'] ['1C']
        ContextIdentifier (0x0008010F) ['CS'] ['U'] ['3']
        ContextUID (0x00080117) ['UI'] ['U'] ['3']
        MappingResource (0x00080105) ['CS'] ['U'] ['1C']
        MappingResourceUID (0x00080118) ['UI'] ['U'] ['3']
        MappingResourceName (0x00080122) ['LO'] ['U'] ['3']
        ContextGroupVersion (0x00080106) ['DT'] ['U'] ['1C']
        ContextGroupExtensionFlag (0x0008010B) ['CS'] ['U'] ['3']
        ContextGroupLocalVersion (0x00080107) ['DT'] ['U'] ['1C']
        ContextGroupExtensionCreatorUID (0x0008010D) ['UI'] ['U'] ['1C']
      ContextIdentifier (0x0008010F) ['CS'] ['U'] ['3']
      ContextUID (0x00080117) ['UI'] ['U'] ['3']
      MappingResource (0x00080105) ['CS'] ['U'] ['1C']
      MappingResourceUID (0x00080118) ['UI'] ['U'] ['3']
      MappingResourceName (0x00080122) ['LO'] ['U'] ['3']
      ContextGroupVersion (0x00080106) ['DT'] ['U'] ['1C']
      ContextGroupExtensionFlag (0x0008010B) ['CS'] ['U'] ['3']
      ContextGroupLocalVersion (0x00080107) ['DT'] ['U'] ['1C']
      ContextGroupExtensionCreatorUID (0x0008010D) ['UI'] ['U'] ['1C']
    ReferencedSOPSequence (0x00081199) ['SQ'] ['U'] ['1C']
      ReferencedSOPClassUID (0x00081150) ['UI'] ['U'] ['1']
      ReferencedSOPInstanceUID (0x00081155) ['UI'] ['U'] ['1']
      ReferencedFrameNumber (0x00081160) ['IS'] ['U'] ['1C']
      ReferencedSegmentNumber (0x0062000B) ['US'] ['U'] ['1C']
      ReferencedWaveformChannels (0x0040A0B0) ['US'] ['U'] ['1C']
ReferencedSeriesSequence (0x00081115) ['SQ'] ['M'] ['1C']
  SeriesInstanceUID (0x0020000E) ['UI'] ['M'] ['1']
  ReferencedInstanceSequence (0x0008114A) ['SQ'] ['M'] ['1']
    ReferencedSOPClassUID (0x00081150) ['UI'] ['M'] ['1']
    ReferencedSOPInstanceUID (0x00081155) ['UI'] ['M'] ['1']
StudiesContainingOtherReferencedInstancesSequence (0x00081200) ['SQ'] ['M'] ['1C']
  StudyInstanceUID (0x0020000D) ['UI'] ['M'] ['1']
  ReferencedSeriesSequence (0x00081115) ['SQ'] ['M'] ['1']
    SeriesInstanceUID (0x0020000E) ['UI'] ['M'] ['1']
    ReferencedInstanceSequence (0x0008114A) ['SQ'] ['M'] ['1']
      ReferencedSOPClassUID (0x00081150) ['UI'] ['M'] ['1']
      ReferencedSOPInstanceUID (0x00081155) ['UI'] ['M'] ['1']
SOPClassUID (0x00080016) ['UI'] ['M'] ['1']
SOPInstanceUID (0x00080018) ['UI'] ['M'] ['1']
SpecificCharacterSet (0x00080005) ['CS'] ['M'] ['1C']
InstanceCreationDate (0x00080012) ['DA'] ['M'] ['3']
InstanceCreationTime (0x00080013) ['TM'] ['M'] ['3']
InstanceCoercionDateTime (0x00080015) ['DT'] ['M'] ['3']
InstanceCreatorUID (0x00080014) ['UI'] ['M'] ['3']
RelatedGeneralSOPClassUID (0x0008001A) ['UI'] ['M'] ['3']
OriginalSpecializedSOPClassUID (0x0008001B) ['UI'] ['M'] ['3']
CodingSchemeIdentificationSequence (0x00080110) ['SQ'] ['M'] ['3']
  CodingSchemeDesignator (0x00080102) ['SH'] ['M'] ['1']
  CodingSchemeRegistry (0x00080112) ['LO'] ['M'] ['1C']
  CodingSchemeUID (0x0008010C) ['UI'] ['M'] ['1C']
  CodingSchemeExternalID (0x00080114) ['ST'] ['M'] ['2C']
  CodingSchemeName (0x00080115) ['ST'] ['M'] ['3']
  CodingSchemeVersion (0x00080103) ['SH'] ['M'] ['3']
  CodingSchemeResponsibleOrganization (0x00080116) ['ST'] ['M'] ['3']
  CodingSchemeResourcesSequence (0x00080109) ['SQ'] ['M'] ['3']
    CodingSchemeURLType (0x0008010A) ['CS'] ['M'] ['1']
    CodingSchemeURL (0x0008010E) ['UR'] ['M'] ['1']
ContextGroupIdentificationSequence (0x00080123) ['SQ'] ['M'] ['3']
  ContextIdentifier (0x0008010F) ['CS'] ['M'] ['1']
  ContextUID (0x00080117) ['UI'] ['M'] ['3']
  MappingResource (0x00080105) ['CS'] ['M'] ['1']
  ContextGroupVersion (0x00080106) ['DT'] ['M'] ['1']
MappingResourceIdentificationSequence (0x00080124) ['SQ'] ['M'] ['3']
  MappingResource (0x00080105) ['CS'] ['M'] ['1']
  MappingResourceUID (0x00080118) ['UI'] ['M'] ['3']
  MappingResourceName (0x00080122) ['LO'] ['M'] ['3']
TimezoneOffsetFromUTC (0x00080201) ['SH'] ['M'] ['3']
ContributingEquipmentSequence (0x0018A001) ['SQ'] ['M'] ['3']
  PurposeOfReferenceCodeSequence (0x0040A170) ['SQ'] ['M'] ['1']
    CodeValue (0x00080100) ['SH'] ['M'] ['1C']
    CodingSchemeDesignator (0x00080102) ['SH'] ['M'] ['1C']
    CodingSchemeVersion (0x00080103) ['SH'] ['M'] ['1C']
    CodeMeaning (0x00080104) ['LO'] ['M'] ['1']
    LongCodeValue (0x00080119) ['UC'] ['M'] ['1C']
    URNCodeValue (0x00080120) ['UR'] ['M'] ['1C']
    EquivalentCodeSequence (0x00080121) ['SQ'] ['M'] ['3']
      CodeValue (0x00080100) ['SH'] ['M'] ['1C']
      CodingSchemeDesignator (0x00080102) ['SH'] ['M'] ['1C']
      CodingSchemeVersion (0x00080103) ['SH'] ['M'] ['1C']
      CodeMeaning (0x00080104) ['LO'] ['M'] ['1']
      LongCodeValue (0x00080119) ['UC'] ['M'] ['1C']
      URNCodeValue (0x00080120) ['UR'] ['M'] ['1C']
      ContextIdentifier (0x0008010F) ['CS'] ['M'] ['3']
      ContextUID (0x00080117) ['UI'] ['M'] ['3']
      MappingResource (0x00080105) ['CS'] ['M'] ['1C']
      MappingResourceUID (0x00080118) ['UI'] ['M'] ['3']
      MappingResourceName (0x00080122) ['LO'] ['M'] ['3']
      ContextGroupVersion (0x00080106) ['DT'] ['M'] ['1C']
      ContextGroupExtensionFlag (0x0008010B) ['CS'] ['M'] ['3']
      ContextGroupLocalVersion (0x00080107) ['DT'] ['M'] ['1C']
      ContextGroupExtensionCreatorUID (0x0008010D) ['UI'] ['M'] ['1C']
    ContextIdentifier (0x0008010F) ['CS'] ['M'] ['3']
    ContextUID (0x00080117) ['UI'] ['M'] ['3']
    MappingResource (0x00080105) ['CS'] ['M'] ['1C']
    MappingResourceUID (0x00080118) ['UI'] ['M'] ['3']
    MappingResourceName (0x00080122) ['LO'] ['M'] ['3']
    ContextGroupVersion (0x00080106) ['DT'] ['M'] ['1C']
    ContextGroupExtensionFlag (0x0008010B) ['CS'] ['M'] ['3']
    ContextGroupLocalVersion (0x00080107) ['DT'] ['M'] ['1C']
    ContextGroupExtensionCreatorUID (0x0008010D) ['UI'] ['M'] ['1C']
  Manufacturer (0x00080070) ['LO'] ['M'] ['1']
  InstitutionName (0x00080080) ['LO'] ['M'] ['3']
  InstitutionAddress (0x00080081) ['ST'] ['M'] ['3']
  StationName (0x00081010) ['SH'] ['M'] ['3']
  InstitutionalDepartmentName (0x00081040) ['LO'] ['M'] ['3']
  InstitutionalDepartmentTypeCodeSequence (0x00081041) ['SQ'] ['M'] ['3']
    CodeValue (0x00080100) ['SH'] ['M'] ['1C']
    CodingSchemeDesignator (0x00080102) ['SH'] ['M'] ['1C']
    CodingSchemeVersion (0x00080103) ['SH'] ['M'] ['1C']
    CodeMeaning (0x00080104) ['LO'] ['M'] ['1']
    LongCodeValue (0x00080119) ['UC'] ['M'] ['1C']
    URNCodeValue (0x00080120) ['UR'] ['M'] ['1C']
    EquivalentCodeSequence (0x00080121) ['SQ'] ['M'] ['3']
      CodeValue (0x00080100) ['SH'] ['M'] ['1C']
      CodingSchemeDesignator (0x00080102) ['SH'] ['M'] ['1C']
      CodingSchemeVersion (0x00080103) ['SH'] ['M'] ['1C']
      CodeMeaning (0x00080104) ['LO'] ['M'] ['1']
      LongCodeValue (0x00080119) ['UC'] ['M'] ['1C']
      URNCodeValue (0x00080120) ['UR'] ['M'] ['1C']
      ContextIdentifier (0x0008010F) ['CS'] ['M'] ['3']
      ContextUID (0x00080117) ['UI'] ['M'] ['3']
      MappingResource (0x00080105) ['CS'] ['M'] ['1C']
      MappingResourceUID (0x00080118) ['UI'] ['M'] ['3']
      MappingResourceName (0x00080122) ['LO'] ['M'] ['3']
      ContextGroupVersion (0x00080106) ['DT'] ['M'] ['1C']
      ContextGroupExtensionFlag (0x0008010B) ['CS'] ['M'] ['3']
      ContextGroupLocalVersion (0x00080107) ['DT'] ['M'] ['1C']
      ContextGroupExtensionCreatorUID (0x0008010D) ['UI'] ['M'] ['1C']
    ContextIdentifier (0x0008010F) ['CS'] ['M'] ['3']
    ContextUID (0x00080117) ['UI'] ['M'] ['3']
    MappingResource (0x00080105) ['CS'] ['M'] ['1C']
    MappingResourceUID (0x00080118) ['UI'] ['M'] ['3']
    MappingResourceName (0x00080122) ['LO'] ['M'] ['3']
    ContextGroupVersion (0x00080106) ['DT'] ['M'] ['1C']
    ContextGroupExtensionFlag (0x0008010B) ['CS'] ['M'] ['3']
    ContextGroupLocalVersion (0x00080107) ['DT'] ['M'] ['1C']
    ContextGroupExtensionCreatorUID (0x0008010D) ['UI'] ['M'] ['1C']
  OperatorsName (0x00081070) ['PN'] ['M'] ['3']
  OperatorIdentificationSequence (0x00081072) ['SQ'] ['M'] ['3']
    PersonIdentificationCodeSequence (0x00401101) ['SQ'] ['M'] ['1']
      CodeValue (0x00080100) ['SH'] ['M'] ['1C']
      CodingSchemeDesignator (0x00080102) ['SH'] ['M'] ['1C']
      CodingSchemeVersion (0x00080103) ['SH'] ['M'] ['1C']
      CodeMeaning (0x00080104) ['LO'] ['M'] ['1']
      LongCodeValue (0x00080119) ['UC'] ['M'] ['1C']
      URNCodeValue (0x00080120) ['UR'] ['M'] ['1C']
      EquivalentCodeSequence (0x00080121) ['SQ'] ['M'] ['3']
        CodeValue (0x00080100) ['SH'] ['M'] ['1C']
        CodingSchemeDesignator (0x00080102) ['SH'] ['M'] ['1C']
        CodingSchemeVersion (0x00080103) ['SH'] ['M'] ['1C']
        CodeMeaning (0x00080104) ['LO'] ['M'] ['1']
        LongCodeValue (0x00080119) ['UC'] ['M'] ['1C']
        URNCodeValue (0x00080120) ['UR'] ['M'] ['1C']
        ContextIdentifier (0x0008010F) ['CS'] ['M'] ['3']
        ContextUID (0x00080117) ['UI'] ['M'] ['3']
        MappingResource (0x00080105) ['CS'] ['M'] ['1C']
        MappingResourceUID (0x00080118) ['UI'] ['M'] ['3']
        MappingResourceName (0x00080122) ['LO'] ['M'] ['3']
        ContextGroupVersion (0x00080106) ['DT'] ['M'] ['1C']
        ContextGroupExtensionFlag (0x0008010B) ['CS'] ['M'] ['3']
        ContextGroupLocalVersion (0x00080107) ['DT'] ['M'] ['1C']
        ContextGroupExtensionCreatorUID (0x0008010D) ['UI'] ['M'] ['1C']
      ContextIdentifier (0x0008010F) ['CS'] ['M'] ['3']
      ContextUID (0x00080117) ['UI'] ['M'] ['3']
      MappingResource (0x00080105) ['CS'] ['M'] ['1C']
      MappingResourceUID (0x00080118) ['UI'] ['M'] ['3']
      MappingResourceName (0x00080122) ['LO'] ['M'] ['3']
      ContextGroupVersion (0x00080106) ['DT'] ['M'] ['1C']
      ContextGroupExtensionFlag (0x0008010B) ['CS'] ['M'] ['3']
      ContextGroupLocalVersion (0x00080107) ['DT'] ['M'] ['1C']
      ContextGroupExtensionCreatorUID (0x0008010D) ['UI'] ['M'] ['1C']
    PersonAddress (0x00401102) ['ST'] ['M'] ['3']
    PersonTelephoneNumbers (0x00401103) ['LO'] ['M'] ['3']
    PersonTelecomInformation (0x00401104) ['LT'] ['M'] ['3']
    InstitutionName (0x00080080) ['LO'] ['M'] ['1C']
    InstitutionAddress (0x00080081) ['ST'] ['M'] ['3']
    InstitutionCodeSequence (0x00080082) ['SQ'] ['M'] ['1C']
      CodeValue (0x00080100) ['SH'] ['M'] ['1C']
      CodingSchemeDesignator (0x00080102) ['SH'] ['M'] ['1C']
      CodingSchemeVersion (0x00080103) ['SH'] ['M'] ['1C']
      CodeMeaning (0x00080104) ['LO'] ['M'] ['1']
      LongCodeValue (0x00080119) ['UC'] ['M'] ['1C']
      URNCodeValue (0x00080120) ['UR'] ['M'] ['1C']
      EquivalentCodeSequence (0x00080121) ['SQ'] ['M'] ['3']
        CodeValue (0x00080100) ['SH'] ['M'] ['1C']
        CodingSchemeDesignator (0x00080102) ['SH'] ['M'] ['1C']
        CodingSchemeVersion (0x00080103) ['SH'] ['M'] ['1C']
        CodeMeaning (0x00080104) ['LO'] ['M'] ['1']
        LongCodeValue (0x00080119) ['UC'] ['M'] ['1C']
        URNCodeValue (0x00080120) ['UR'] ['M'] ['1C']
        ContextIdentifier (0x0008010F) ['CS'] ['M'] ['3']
        ContextUID (0x00080117) ['UI'] ['M'] ['3']
        MappingResource (0x00080105) ['CS'] ['M'] ['1C']
        MappingResourceUID (0x00080118) ['UI'] ['M'] ['3']
        MappingResourceName (0x00080122) ['LO'] ['M'] ['3']
        ContextGroupVersion (0x00080106) ['DT'] ['M'] ['1C']
        ContextGroupExtensionFlag (0x0008010B) ['CS'] ['M'] ['3']
        ContextGroupLocalVersion (0x00080107) ['DT'] ['M'] ['1C']
        ContextGroupExtensionCreatorUID (0x0008010D) ['UI'] ['M'] ['1C']
      ContextIdentifier (0x0008010F) ['CS'] ['M'] ['3']
      ContextUID (0x00080117) ['UI'] ['M'] ['3']
      MappingResource (0x00080105) ['CS'] ['M'] ['1C']
      MappingResourceUID (0x00080118) ['UI'] ['M'] ['3']
      MappingResourceName (0x00080122) ['LO'] ['M'] ['3']
      ContextGroupVersion (0x00080106) ['DT'] ['M'] ['1C']
      ContextGroupExtensionFlag (0x0008010B) ['CS'] ['M'] ['3']
      ContextGroupLocalVersion (0x00080107) ['DT'] ['M'] ['1C']
      ContextGroupExtensionCreatorUID (0x0008010D) ['UI'] ['M'] ['1C']
    InstitutionalDepartmentName (0x00081040) ['LO'] ['M'] ['3']
    InstitutionalDepartmentTypeCodeSequence (0x00081041) ['SQ'] ['M'] ['3']
      CodeValue (0x00080100) ['SH'] ['M'] ['1C']
      CodingSchemeDesignator (0x00080102) ['SH'] ['M'] ['1C']
      CodingSchemeVersion (0x00080103) ['SH'] ['M'] ['1C']
      CodeMeaning (0x00080104) ['LO'] ['M'] ['1']
      LongCodeValue (0x00080119) ['UC'] ['M'] ['1C']
      URNCodeValue (0x00080120) ['UR'] ['M'] ['1C']
      EquivalentCodeSequence (0x00080121) ['SQ'] ['M'] ['3']
        CodeValue (0x00080100) ['SH'] ['M'] ['1C']
        CodingSchemeDesignator (0x00080102) ['SH'] ['M'] ['1C']
        CodingSchemeVersion (0x00080103) ['SH'] ['M'] ['1C']
        CodeMeaning (0x00080104) ['LO'] ['M'] ['1']
        LongCodeValue (0x00080119) ['UC'] ['M'] ['1C']
        URNCodeValue (0x00080120) ['UR'] ['M'] ['1C']
        ContextIdentifier (0x0008010F) ['CS'] ['M'] ['3']
        ContextUID (0x00080117) ['UI'] ['M'] ['3']
        MappingResource (0x00080105) ['CS'] ['M'] ['1C']
        MappingResourceUID (0x00080118) ['UI'] ['M'] ['3']
        MappingResourceName (0x00080122) ['LO'] ['M'] ['3']
        ContextGroupVersion (0x00080106) ['DT'] ['M'] ['1C']
        ContextGroupExtensionFlag (0x0008010B) ['CS'] ['M'] ['3']
        ContextGroupLocalVersion (0x00080107) ['DT'] ['M'] ['1C']
        ContextGroupExtensionCreatorUID (0x0008010D) ['UI'] ['M'] ['1C']
      ContextIdentifier (0x0008010F) ['CS'] ['M'] ['3']
      ContextUID (0x00080117) ['UI'] ['M'] ['3']
      MappingResource (0x00080105) ['CS'] ['M'] ['1C']
      MappingResourceUID (0x00080118) ['UI'] ['M'] ['3']
      MappingResourceName (0x00080122) ['LO'] ['M'] ['3']
